,assists,blocks,fg_attempts,fg_made,ft_attempts,ft_made,opponent,player,points,position,rebounds,salary,stats,steals,team,threes,turnovers,date,away,minutes_played,team_points,opponent_points,dk_pt
351,1,0,8,4,6,4,gsw,"Thompson, Tristan",12,C,6,4600,12pt 6rb 1as 1to 4-8fg 4-6ft,0,cle,0,1,2019-04-05,True,21.32,114,120,20.5
352,0,0,6,4,0,0,min,"Adebayo, Bam",8,PF/C,4,6500,8pt 4rb 4st 1to 4-6fg,4,mia,0,1,2019-04-05,True,32.12,109,111,20.5
353,1,0,12,5,1,1,det,"Morris, Markieff",12,PF/C,5,3300,12pt 5rb 1as 1trey 5-12fg 1-1ft,0,okc,1,0,2019-04-05,False,17.32,123,110,20.25
354,2,0,9,3,2,1,orl,"Len, Alex",9,C,4,5600,9pt 4rb 2as 1st 2trey 3-9fg 1-2ft,1,atl,2,0,2019-04-05,True,22.08,113,149,20.0
355,0,2,5,4,0,0,min,"Whiteside, Hassan",8,C,7,5200,8pt 7rb 2bl 2to 4-5fg,0,mia,0,2,2019-04-05,True,15.88,109,111,19.75
356,0,0,8,4,4,4,gsw,"Zizic, Ante",12,C,6,3600,12pt 6rb 4-8fg 4-4ft,0,cle,0,0,2019-04-05,True,16.77,114,120,19.5
357,1,3,5,3,2,1,okc,"Maker, Thon",8,PF/C,1,4800,8pt 1rb 1as 1st 3bl 1to 1trey 3-5fg 1-2ft,1,det,1,1,2019-04-05,True,17.3,110,123,18.75
358,2,1,2,1,3,3,cha,"Gasol, Marc",6,C,6,6100,6pt 6rb 2as 1bl 1to 1trey 1-2fg 3-3ft,0,tor,1,1,2019-04-05,True,26.77,111,113,18.5
359,2,2,7,3,0,0,hou,"Kornet, Luke",6,PF/C,5,4900,6pt 5rb 2as 2bl 2to 3-7fg,0,nyk,0,2,2019-04-05,True,19.07,96,120,18.25
360,1,2,5,3,0,0,atl,"Birch, Khem",6,PF/C,3,3600,6pt 3rb 1as 1st 2bl 1to 3-5fg,1,orl,0,1,2019-04-05,False,13.72,149,113,16.75
361,0,1,6,3,0,0,cle,"Bogut, Andrew",6,C,7,3700,6pt 7rb 1bl 3-6fg,0,gsw,0,0,2019-04-05,False,20.95,120,114,16.75
362,1,0,9,2,2,1,mem,"Kleber, Maxi",6,PF/C,5,4600,6pt 5rb 1as 1to 1trey 2-9fg 1-2ft,0,dal,1,1,2019-04-05,False,20.87,112,122,13.75
363,2,0,2,1,0,0,atl,"Martin, Jarell",2,PF/C,5,3000,2pt 5rb 2as 1st 1-2fg,1,orl,0,0,2019-04-05,False,11.28,149,113,13.25
364,0,1,2,2,2,1,orl,"Davis, Deyonta",5,C,5,3300,5pt 5rb 1bl 2-2fg 1-2ft,0,atl,0,0,2019-04-05,True,16.18,113,149,13.25
365,1,1,4,1,2,1,den,"Collins, Zach",4,PF/C,4,4600,4pt 4rb 1as 1bl 1to 1trey 1-4fg 1-2ft,0,por,1,1,2019-04-05,True,15.8,110,119,12.5
366,2,1,3,2,0,0,cle,"Bell, Jordan",4,PF/C,2,3000,4pt 2rb 2as 1bl 1to 2-3fg,0,gsw,0,1,2019-04-05,False,12.02,120,114,11.0
367,0,0,4,3,0,0,uta,"Koufos, Kosta",6,C,4,3100,6pt 4rb 1to 3-4fg,0,sac,0,1,2019-04-05,True,12.1,98,119,10.5
368,1,0,1,1,5,5,okc,"Pachulia, Zaza",7,C,2,3100,7pt 2rb 1as 1to 1-1fg 5-5ft,0,det,0,1,2019-04-05,True,17.23,110,123,10.5
369,1,2,1,0,0,0,min,"Olynyk, Kelly",0,PF/C,4,5400,0pt 4rb 1as 2bl 2to 0-1fg,0,mia,0,2,2019-04-05,True,17.25,109,111,9.5
370,1,0,3,2,2,0,uta,"Swanigan, Caleb",4,PF/C,3,3000,4pt 3rb 1as 1to 2-3fg 0-2ft,0,sac,0,1,2019-04-05,True,10.9,98,119,8.75
371,0,0,4,1,0,0,nyk,"Clark, Gary",3,PF/C,2,3000,3pt 2rb 1st 1trey 1-4fg,1,hou,1,0,2019-04-05,False,12.0,120,96,8.0
372,0,0,3,0,5,5,lac,"Wagner, Moritz",5,PF/C,0,4100,5pt 1st 1to 0-3fg 5-5ft,1,lal,0,1,2019-04-05,True,11.75,122,117,6.5
373,0,0,2,2,1,0,ind,"Williams, Robert",4,PF/C,1,3000,4pt 1rb 2-2fg 0-1ft,0,bos,0,0,2019-04-05,True,3.05,117,97,5.25
374,0,0,2,0,2,2,gsw,"Chriss, Marquese",2,PF/C,1,3300,2pt 1rb 1st 0-2fg 2-2ft,1,cle,0,0,2019-04-05,True,5.1,114,120,5.25
375,0,1,1,1,0,0,was,"Eubanks, Drew",2,PF/C,1,3000,2pt 1rb 1bl 1to 1-1fg,0,sas,0,1,2019-04-05,True,3.13,129,112,4.75
376,0,0,3,2,0,0,cle,"Looney, Kevon",4,PF/C,1,3800,4pt 1rb 1to 2-3fg,0,gsw,0,1,2019-04-05,False,9.07,120,114,4.75
377,0,1,4,1,0,0,was,"Motiejunas, Donatas",2,PF/C,1,3000,2pt 1rb 1bl 1to 1-4fg,0,sas,0,1,2019-04-05,True,4.02,129,112,4.75
378,1,0,4,1,0,0,bos,"O'Quinn, Kyle",2,PF/C,1,3100,2pt 1rb 1as 1-4fg,0,ind,0,0,2019-04-05,False,6.08,97,117,4.75
379,0,0,1,1,0,0,sac,"Bradley, Tony",2,C,2,3000,2pt 2rb 1-1fg,0,uta,0,0,2019-04-05,False,3.08,119,98,4.5
380,0,0,2,0,0,0,ind,"Theis, Daniel",0,PF/C,2,3500,0pt 2rb 1st 0-2fg,1,bos,0,0,2019-04-05,True,11.88,117,97,4.5
381,0,0,3,2,0,0,atl,"Jefferson, Amile",4,PF/C,0,3000,4pt 2-3fg,0,orl,0,0,2019-04-05,False,4.08,149,113,4.0
382,0,0,2,1,0,0,ind,"Yabusele, Guerschon",2,PF/C,2,3000,2pt 2rb 2to 1-2fg,0,bos,0,2,2019-04-05,True,4.0,117,97,3.5
383,0,0,0,0,0,0,den,"Leonard, Meyers",0,PF/C,1,3400,0pt 1rb,0,por,0,0,2019-04-05,True,6.15,110,119,1.25
384,0,0,1,0,0,0,det,"Patterson, Patrick",0,PF/C,1,3000,0pt 1rb 1to 0-1fg,0,okc,0,1,2019-04-05,False,4.08,123,110,0.75
425,0,0,1,0,0,0,tor,"Biyombo, Bismack",0,C,0,3400,0pt 1to 0-1fg,0,cha,0,1,2019-04-05,False,3.05,113,111,-0.5
426,0,0,2,0,0,0,tor,"Hernangomez, Guillermo",0,C,0,4300,0pt 1to 0-2fg,0,cha,0,1,2019-04-05,False,3.08,113,111,-0.5
0,11,1,17,12,7,4,bkn,"Bledsoe, Eric",33,PG,4,7300,33pt 4rb 11as 2st 1bl 4to 5trey 12-17fg 4-7ft,2,mil,5,4,2019-04-06,False,32.7,128,133,62.5
1,10,0,15,10,3,2,mil,"Russell, D'Angelo",25,PG/SG,2,9100,25pt 2rb 10as 2st 3to 3trey 10-15fg 2-3ft,2,bkn,3,3,2019-04-06,True,32.6,133,128,48.0
2,4,1,10,6,5,2,chi,"Simmons, Ben",14,PG/SF,4,9000,14pt 4rb 4as 2st 1bl 1to 6-10fg 2-5ft,2,phi,0,1,2019-04-06,True,25.97,97,82,30.5
3,2,0,13,3,0,0,phi,"Lemon Jr., Walter",6,PG/SG,7,5500,6pt 7rb 2as 2st 1to 3-13fg,2,chi,0,1,2019-04-06,False,23.35,82,97,21.25
4,2,0,8,5,2,2,bkn,"Hill, George",14,PG/SG,0,4100,14pt 2as 1to 2trey 5-8fg 2-2ft,0,mil,2,1,2019-04-06,False,24.05,128,133,17.5
5,1,0,7,3,3,3,mil,"Dinwiddie, Spencer",10,PG/SG,3,5400,10pt 3rb 1as 1st 1to 1trey 3-7fg 3-3ft,1,bkn,1,1,2019-04-06,True,28.93,133,128,17.25
6,1,0,5,3,2,1,bkn,"Frazier, Tim",9,PG,1,3200,9pt 1rb 1as 1st 2to 2trey 3-5fg 1-2ft,1,mil,2,2,2019-04-06,False,18.1,128,133,13.75
7,2,0,6,3,0,0,phi,"Harrison, Shaquille",8,PG/SF,0,6200,8pt 2as 1st 2to 2trey 3-6fg,1,chi,2,2,2019-04-06,False,23.45,82,97,13.0
8,2,0,8,3,0,0,phi,"Arcidiacono, Ryan",7,PG/SG,2,4500,7pt 2rb 2as 1trey 3-8fg,0,chi,1,0,2019-04-06,False,17.98,82,97,13.0
9,2,0,3,2,0,0,phi,"Sampson, Brandon",6,PG/SG,2,3600,6pt 2rb 2as 2trey 2-3fg,0,chi,2,0,2019-04-06,False,18.75,82,97,12.5
10,1,0,4,2,2,1,chi,"McConnell, T.J.",5,PG/SG,2,3400,5pt 2rb 1as 1st 1to 2-4fg 1-2ft,1,phi,0,1,2019-04-06,True,15.37,97,82,10.5
11,1,0,3,0,0,0,chi,"Milton, Shake",0,PG/SG,2,3000,0pt 2rb 1as 0-3fg,0,phi,0,0,2019-04-06,True,17.08,97,82,4.0
18,1,2,16,10,7,6,phi,"Sampson, JaKarr",27,SF/PF,7,5000,27pt 7rb 1as 2bl 1trey 10-16fg 6-7ft,0,chi,1,0,2019-04-06,False,28.63,82,97,41.75
19,6,0,12,9,4,2,mil,"LeVert, Caris",24,SG/SF,2,5600,24pt 2rb 6as 2to 4trey 9-12fg 2-4ft,0,bkn,4,2,2019-04-06,True,25.95,133,128,36.5
20,3,0,18,9,4,4,bkn,"Middleton, Khris",24,SG/SF,4,7100,24pt 4rb 3as 1st 4to 2trey 9-18fg 4-4ft,1,mil,2,4,2019-04-06,False,29.63,128,133,34.5
21,1,0,12,8,3,3,chi,"Redick, J.J.",23,SG/SF,5,6000,23pt 5rb 1as 1st 1to 4trey 8-12fg 3-3ft,1,phi,4,1,2019-04-06,True,24.25,97,82,34.25
22,3,0,8,6,1,0,bkn,"Connaughton, Pat",13,SG/SF,8,4900,13pt 8rb 3as 2st 1trey 6-8fg 0-1ft,2,mil,1,0,2019-04-06,False,30.53,128,133,32.0
23,1,0,8,4,6,6,mil,"Dudley, Jared",16,SF/PF,6,3200,16pt 6rb 1as 2st 2trey 4-8fg 6-6ft,2,bkn,2,0,2019-04-06,True,23.38,133,128,30.0
24,5,0,14,6,2,2,chi,"Harris, Tobias",14,SF/PF,6,7200,14pt 6rb 5as 3to 6-14fg 2-2ft,0,phi,0,3,2019-04-06,True,30.33,97,82,27.5
25,1,0,16,5,1,1,mil,"Harris, Joe",14,SG/SF,6,5100,14pt 6rb 1as 1st 1to 3trey 5-16fg 1-1ft,1,bkn,3,1,2019-04-06,True,34.73,133,128,26.0
26,5,0,7,5,2,0,bkn,"Brown, Sterling",11,SG/SF,4,4700,11pt 4rb 5as 2to 1trey 5-7fg 0-2ft,0,mil,1,2,2019-04-06,False,29.23,128,133,23.0
27,3,0,14,4,1,0,mil,"Kurucs, Rodions",11,SF/PF,5,3600,11pt 5rb 3as 1to 3trey 4-14fg 0-1ft,0,bkn,3,1,2019-04-06,True,24.02,133,128,22.75
28,0,1,9,3,2,1,phi,"Luwawu, Timothe",8,SF/PF,5,4300,8pt 5rb 1st 1bl 1trey 3-9fg 1-2ft,1,chi,1,0,2019-04-06,False,20.25,82,97,18.75
29,1,0,9,3,0,0,mil,"Graham, Treveon",9,SF/PF,5,3000,9pt 5rb 1as 2to 3trey 3-9fg,0,bkn,3,2,2019-04-06,True,22.82,133,128,17.25
30,2,0,8,2,0,0,mil,"Carroll, DeMarre",4,SF/PF,5,4700,4pt 5rb 2as 1st 2-8fg,1,bkn,0,0,2019-04-06,True,26.73,133,128,15.25
31,2,0,7,2,2,2,phi,"Alkins, Rawle",7,SG/SF,4,3400,7pt 4rb 2as 2to 1trey 2-7fg 2-2ft,0,chi,1,2,2019-04-06,False,20.22,82,97,14.5
32,1,0,3,1,0,0,chi,"Scott, Mike",3,SF/PF,6,4100,3pt 6rb 1as 1trey 1-3fg,0,phi,1,0,2019-04-06,True,23.28,97,82,12.5
33,3,0,7,2,0,0,phi,"Selden, Wayne",4,SG/SF,2,5200,4pt 2rb 3as 1to 2-7fg,0,chi,0,1,2019-04-06,False,12.7,82,97,10.5
34,0,0,4,0,0,0,chi,"Smith, Zhaire",0,SG/SF,1,3200,0pt 1rb 1to 0-4fg,0,phi,0,1,2019-04-06,True,11.0,97,82,0.75
48,5,3,16,9,6,2,chi,"Embiid, Joel",20,C,10,10400,20pt 10rb 5as 3bl 2to 9-16fg 2-6ft,0,phi,0,2,2019-04-06,True,27.77,97,82,46.5
49,1,3,8,2,2,2,bkn,"Lopez, Brook",7,C,8,5700,7pt 8rb 1as 3bl 1trey 2-8fg 2-2ft,0,mil,1,0,2019-04-06,False,29.82,128,133,25.0
50,0,0,10,5,1,1,bkn,"Ilyasova, Ersan",12,PF/C,7,3600,12pt 7rb 1st 1trey 5-10fg 1-1ft,1,mil,1,0,2019-04-06,False,25.42,128,133,23.25
51,1,0,5,4,3,2,chi,"Marjanovic, Boban",10,C,7,3900,10pt 7rb 1as 4-5fg 2-3ft,0,phi,0,0,2019-04-06,True,10.17,97,82,20.25
52,0,0,4,4,2,2,mil,"Allen, Jarrett",10,C,7,5300,10pt 7rb 4-4fg 2-2ft,0,bkn,0,0,2019-04-06,True,12.37,133,128,18.75
53,2,0,7,2,0,0,bkn,"Wilson, D.J.",5,PF/C,7,4000,5pt 7rb 2as 1to 1trey 2-7fg,0,mil,1,1,2019-04-06,False,20.52,128,133,16.75
54,2,1,3,3,0,0,chi,"Bolden, Jonah",8,PF/C,2,4900,8pt 2rb 2as 1bl 2trey 3-3fg,0,phi,2,0,2019-04-06,True,18.05,97,82,16.5
55,2,0,6,4,0,0,phi,"Lopez, Robin",8,C,3,5100,8pt 3rb 2as 4-6fg,0,chi,0,0,2019-04-06,False,24.62,82,97,14.75
56,0,0,4,4,3,2,mil,"Davis, Ed",10,C,2,4200,10pt 2rb 4-4fg 2-3ft,0,bkn,0,0,2019-04-06,True,8.13,133,128,12.5
57,2,0,4,0,2,1,phi,"Felicio, Cristiano",1,C,3,3800,1pt 3rb 2as 1to 0-4fg 1-2ft,0,chi,0,1,2019-04-06,False,16.72,82,97,7.25
58,2,0,1,0,0,0,chi,"Monroe, Greg",0,C,1,3600,0pt 1rb 2as 0-1fg,0,phi,0,0,2019-04-06,True,3.07,97,82,4.25
0,15,0,22,10,7,5,min,"Westbrook, Russell",27,PG,10,11400,27pt 10rb 15as 1st 4to 2trey 10-22fg 5-7ft,1,okc,2,4,2019-04-07,True,38.18,132,126,66.0
1,9,0,14,10,7,5,pho,"Harden, James",30,PG/SG,13,11700,30pt 13rb 9as 2st 6to 5trey 10-14fg 5-7ft,2,hou,5,6,2019-04-07,False,29.0,149,113,64.75
2,14,3,19,10,5,4,sac,"Payton, Elfrid",26,PG,6,7000,26pt 6rb 14as 1st 3bl 6to 2trey 10-19fg 4-5ft,1,nor,2,6,2019-04-07,True,39.3,133,129,62.0
3,12,1,17,8,4,3,dal,"Wright, Delon",20,PG/SG,13,7100,20pt 13rb 12as 1bl 1to 1trey 8-17fg 3-4ft,0,mem,1,1,2019-04-07,False,42.17,127,129,59.25
4,11,1,18,10,3,3,nor,"Fox, De'Aaron",24,PG,6,6900,24pt 6rb 11as 3st 1bl 2to 1trey 10-18fg 3-3ft,3,sac,1,2,2019-04-07,False,35.48,129,133,57.0
5,7,0,29,11,7,6,det,"Walker, Kemba",31,PG,8,9100,31pt 8rb 7as 1st 1to 3trey 11-29fg 6-7ft,1,cha,3,1,2019-04-07,True,40.9,104,91,54.5
6,3,2,21,11,3,2,sac,"Clark, Ian",31,PG/SG,4,4900,31pt 4rb 3as 2st 2bl 1to 7trey 11-21fg 2-3ft,2,nor,7,1,2019-04-07,True,35.52,133,129,51.5
7,5,0,19,9,7,7,den,"Lillard, Damian",30,PG,6,9200,30pt 6rb 5as 1to 5trey 9-19fg 7-7ft,0,por,5,1,2019-04-07,False,37.6,115,108,47.0
8,4,1,20,11,2,2,lac,"Curry, Stephen",27,PG/SG,5,8900,27pt 5rb 4as 1st 1bl 3trey 11-20fg 2-2ft,1,gsw,3,0,2019-04-07,False,29.58,131,104,44.75
9,6,0,17,9,5,5,hou,"Crawford, Jamal",27,PG/SG,4,4600,27pt 4rb 6as 1st 2to 4trey 9-17fg 5-5ft,1,pho,4,2,2019-04-07,True,27.28,113,149,44.0
10,6,1,19,9,1,1,orl,"Irving, Kyrie",23,PG,5,8700,23pt 5rb 6as 1st 1bl 3to 4trey 9-19fg 1-1ft,1,bos,4,3,2019-04-07,False,35.03,108,116,42.75
11,13,0,11,4,2,2,bos,"Augustin, D.J.",11,PG,7,5700,11pt 7rb 13as 1st 3to 1trey 4-11fg 2-2ft,1,orl,1,3,2019-04-07,True,31.87,116,108,41.75
12,6,1,15,7,5,5,ind,"Russell, D'Angelo",20,PG/SG,6,9300,20pt 6rb 6as 1bl 3to 1trey 7-15fg 5-5ft,0,bkn,1,3,2019-04-07,True,29.18,108,96,37.5
13,13,0,8,3,4,4,okc,"Jones, Tyus",10,PG,5,5800,10pt 5rb 13as 3-8fg 4-4ft,0,min,0,0,2019-04-07,False,35.1,126,132,37.25
14,5,0,16,8,6,6,mem,"Burke, Trey",24,PG/SG,2,5200,24pt 2rb 5as 1st 1to 2trey 8-16fg 6-6ft,1,dal,2,1,2019-04-07,True,29.17,129,127,36.5
15,11,0,20,8,4,2,uta,"Caruso, Alex",18,PG/SG,0,6100,18pt 11as 1st 5to 8-20fg 2-4ft,1,lal,0,5,2019-04-07,False,42.97,113,109,35.5
16,5,2,12,4,4,4,gsw,"Williams, Louis",13,PG/SG,5,7000,13pt 5rb 5as 3st 2bl 6to 1trey 4-12fg 4-4ft,3,lac,1,6,2019-04-07,True,27.78,104,131,34.25
17,5,0,17,5,8,7,lal,"Mitchell, Donovan",19,PG/SG,2,8600,19pt 2rb 5as 2st 1to 2trey 5-17fg 7-8ft,2,uta,2,1,2019-04-07,True,36.93,109,113,33.5
18,9,0,8,2,0,0,pho,"Paul, Chris",6,PG,3,7300,6pt 3rb 9as 5st 2to 2trey 2-8fg,5,hou,2,2,2019-04-07,False,26.03,149,113,33.25
19,10,0,8,4,4,4,mem,"Brunson, Jalen",12,PG/SG,2,5200,12pt 2rb 10as 1st 1to 4-8fg 4-4ft,1,dal,0,1,2019-04-07,True,23.67,129,127,32.5
20,4,0,16,9,0,0,cha,"Smith, Ishmael",20,PG,4,4000,20pt 4rb 4as 2trey 9-16fg,0,det,2,0,2019-04-07,False,29.03,91,104,32.0
21,6,0,13,3,2,2,den,"McCollum, C.J.",9,PG/SG,6,6500,9pt 6rb 6as 1st 1trey 3-13fg 2-2ft,1,por,1,0,2019-04-07,False,24.65,115,108,28.0
22,4,0,11,5,0,0,cle,"Forbes, Bryn",13,PG/SG,6,4900,13pt 6rb 4as 1to 3trey 5-11fg,0,sas,3,1,2019-04-07,True,30.13,112,90,27.5
23,7,0,8,3,1,1,nyk,"Satoransky, Tomas",7,PG/SG,5,5900,7pt 5rb 7as 2st 2to 3-8fg 1-1ft,2,was,0,2,2019-04-07,True,31.78,110,113,26.75
24,5,0,17,5,1,1,nyk,"Beal, Bradley",13,SG,3,8700,13pt 3rb 5as 1st 1to 2trey 5-17fg 1-1ft,1,was,2,1,2019-04-07,True,23.43,110,113,26.75
25,1,0,15,8,4,4,min,"Schroder, Dennis",21,PG/SG,2,5600,21pt 2rb 1as 1st 2to 1trey 8-15fg 4-4ft,1,okc,1,2,2019-04-07,True,32.17,132,126,26.5
26,1,0,12,8,3,1,por,"Harris, Gary",18,SG,2,4000,18pt 2rb 1as 2st 1trey 8-12fg 1-3ft,2,den,1,0,2019-04-07,True,23.82,108,115,26.5
27,1,1,12,5,7,5,sas,"Knight, Brandon",16,PG/SG,1,3900,16pt 1rb 1as 3st 1bl 2to 1trey 5-12fg 5-7ft,3,cle,1,2,2019-04-07,False,26.58,90,112,26.25
28,5,0,12,6,0,0,was,"Smith Jr., Dennis",15,PG,2,5100,15pt 2rb 5as 1st 5to 3trey 6-12fg,1,nyk,3,5,2019-04-07,False,26.07,113,110,26.0
29,5,0,11,4,0,0,nyk,"Randle, Chasson",11,PG/SG,1,3200,11pt 1rb 5as 2st 3trey 4-11fg,2,was,3,0,2019-04-07,True,22.93,110,113,25.25
30,5,0,10,4,0,0,atl,"Bledsoe, Eric",8,PG,5,7200,8pt 5rb 5as 2st 1to 4-10fg,2,mil,0,1,2019-04-07,False,24.33,115,107,25.25
31,4,0,9,5,0,0,cle,"Mills, Patty",14,PG/SG,1,3800,14pt 1rb 4as 1st 1to 4trey 5-9fg,1,sas,4,1,2019-04-07,True,21.05,112,90,24.75
32,3,0,15,5,0,0,dal,"Dorsey, Tyler",15,PG/SG,3,5000,15pt 3rb 3as 2to 5trey 5-15fg,0,mem,5,2,2019-04-07,False,34.2,127,129,24.75
33,6,0,8,5,1,1,hou,"Melton, De'Anthony",12,PG,4,3700,12pt 4rb 6as 4to 1trey 5-8fg 1-1ft,0,pho,1,4,2019-04-07,True,22.07,113,149,24.5
34,2,0,7,3,7,4,mem,"Macon, Daryl",12,PG/SG,7,3000,12pt 7rb 2as 1to 2trey 3-7fg 4-7ft,0,dal,2,1,2019-04-07,True,32.47,129,127,24.25
35,2,0,14,6,3,1,por,"Beasley, Malik",15,PG/SG,3,3500,15pt 3rb 2as 1st 1to 2trey 6-14fg 1-3ft,1,den,2,1,2019-04-07,True,24.18,108,115,24.25
36,4,0,15,6,2,2,sas,"Sexton, Collin",16,PG,0,6300,16pt 4as 1st 3to 2trey 6-15fg 2-2ft,1,cle,2,3,2019-04-07,False,40.58,90,112,23.5
37,4,0,10,5,2,2,hou,"Okobo, Elie",12,PG,3,3400,12pt 3rb 4as 1st 1to 5-10fg 2-2ft,1,pho,0,1,2019-04-07,True,25.3,113,149,23.25
38,4,0,9,5,0,0,bkn,"Joseph, Cory",12,PG/SG,3,4500,12pt 3rb 4as 2trey 5-9fg,0,ind,2,0,2019-04-07,False,19.23,96,108,22.75
39,6,0,8,3,5,5,ind,"Dinwiddie, Spencer",12,PG/SG,2,5300,12pt 2rb 6as 3to 1trey 3-8fg 5-5ft,0,bkn,1,3,2019-04-07,True,25.87,108,96,22.5
40,3,1,11,3,1,1,cha,"Jackson, Reggie",9,PG/SG,4,5700,9pt 4rb 3as 1bl 2trey 3-11fg 1-1ft,0,det,2,0,2019-04-07,False,21.93,91,104,21.5
41,1,0,6,4,0,0,atl,"Frazier, Tim",8,PG,7,3200,8pt 7rb 1as 2st 2to 4-6fg,2,mil,0,2,2019-04-07,False,23.67,115,107,21.25
42,4,0,6,2,0,0,nor,"Ferrell, Yogi",5,PG/SG,3,4000,5pt 3rb 4as 3st 1trey 2-6fg,3,sac,1,0,2019-04-07,False,19.27,129,133,21.25
43,3,1,3,0,4,4,bos,"Carter-Williams, Michael",4,PG,4,4300,4pt 4rb 3as 3st 1bl 1to 0-3fg 4-4ft,3,orl,0,1,2019-04-07,True,16.13,116,108,21.0
44,3,2,8,3,2,2,cle,"White, Derrick",8,PG/SG,4,5400,8pt 4rb 3as 2bl 2to 3-8fg 2-2ft,0,sas,0,2,2019-04-07,True,21.68,112,90,20.5
45,5,0,9,4,1,0,pho,"Rivers, Austin",10,PG/SG,0,3300,10pt 5as 1st 2trey 4-9fg 0-1ft,1,hou,2,0,2019-04-07,False,22.65,149,113,20.5
46,2,0,5,2,0,0,orl,"Smart, Marcus",6,PG/SG,2,4500,6pt 2rb 2as 4st 1to 2trey 2-5fg,4,bos,2,1,2019-04-07,False,19.7,108,116,20.0
47,0,2,7,3,6,4,nyk,"Robinson, Devin",10,SG,3,3000,10pt 3rb 1st 2bl 3-7fg 4-6ft,1,was,0,0,2019-04-07,True,18.23,110,113,19.75
48,2,0,8,2,6,4,atl,"Hill, George",9,PG/SG,7,4600,9pt 7rb 2as 3to 1trey 2-8fg 4-6ft,0,mil,1,3,2019-04-07,False,20.97,115,107,19.75
49,3,0,10,5,3,2,gsw,"Gilgeous-Alexander, Shai",12,PG/SG,1,6100,12pt 1rb 3as 1st 5-10fg 2-3ft,1,lac,0,0,2019-04-07,True,29.58,104,131,19.75
50,3,0,14,4,4,1,por,"Thomas, Isaiah",10,PG,0,3000,10pt 3as 2st 1to 1trey 4-14fg 1-4ft,2,den,1,1,2019-04-07,True,23.8,108,115,18.5
51,6,0,12,2,0,0,bkn,"Collison, Darren",4,PG,2,6200,4pt 2rb 6as 2st 2to 2-12fg,2,ind,0,2,2019-04-07,False,22.93,96,108,18.5
52,3,0,5,2,0,0,mil,"Adams, Jaylen",5,PG,5,3400,5pt 5rb 3as 1st 1to 1trey 2-5fg,1,atl,1,1,2019-04-07,True,25.93,107,115,17.75
53,2,0,6,4,0,0,gsw,"Robinson, Jerome",10,SG,2,3000,10pt 2rb 2as 1st 2to 2trey 4-6fg,1,lac,2,2,2019-04-07,True,13.3,104,131,17.5
54,3,0,7,2,5,4,por,"Morris, Monte",9,PG,1,4300,9pt 1rb 3as 1st 1trey 2-7fg 4-5ft,1,den,1,0,2019-04-07,True,24.05,108,115,17.25
55,7,0,7,2,0,0,bkn,"Holiday, Aaron",6,PG/SG,0,3500,6pt 7as 2to 2trey 2-7fg,0,ind,2,2,2019-04-07,False,23.28,96,108,16.5
56,0,0,11,5,0,0,lac,"Thompson, Klay",12,SG,1,6300,12pt 1rb 1st 1to 2trey 5-11fg,1,gsw,2,1,2019-04-07,False,32.45,131,104,15.75
57,3,0,9,5,1,0,lac,"Cook, Quinn",10,PG,1,3300,10pt 1rb 3as 1to 5-9fg 0-1ft,0,gsw,0,1,2019-04-07,False,18.42,131,104,15.25
58,0,1,9,5,0,0,den,"Curry, Seth",11,PG/SG,2,4600,11pt 2rb 1bl 2to 1trey 5-9fg,0,por,1,2,2019-04-07,False,23.65,115,108,15.0
59,1,0,5,3,0,0,was,"Jenkins, John",8,PG/SG,4,3500,8pt 4rb 1as 1to 2trey 3-5fg,0,nyk,2,1,2019-04-07,False,22.37,113,110,15.0
60,2,0,6,3,0,0,orl,"Rozier, Terry",7,PG/SG,5,5100,7pt 5rb 2as 4to 1trey 3-6fg,0,bos,1,4,2019-04-07,False,21.03,108,116,14.75
61,1,0,5,3,2,2,dal,"Carter, Jevon",10,PG/SG,1,3200,10pt 1rb 1as 2trey 3-5fg 2-2ft,0,mem,2,0,2019-04-07,False,14.47,127,129,13.75
62,2,0,3,3,2,1,cle,"Walker, Lonnie",7,PG/SG,1,3100,7pt 1rb 2as 1st 3-3fg 1-2ft,1,sas,0,0,2019-04-07,True,12.17,112,90,13.25
63,2,0,4,1,4,2,mem,"Harris, Devin",5,PG/SG,4,3300,5pt 4rb 2as 1to 1trey 1-4fg 2-4ft,0,dal,1,1,2019-04-07,True,21.92,129,127,13.0
64,1,0,4,4,0,0,lac,"Livingston, Shaun",8,PG,1,3100,8pt 1rb 1as 1st 4-4fg,1,gsw,0,0,2019-04-07,False,12.72,131,104,12.75
65,1,0,6,4,2,0,gsw,"Wallace, Tyrone",8,PG/SG,2,3000,8pt 2rb 1as 3to 4-6fg 0-2ft,0,lac,0,3,2019-04-07,True,15.95,104,131,10.5
66,0,0,8,2,0,0,sac,"Bertans, Dairis",6,SG,2,3000,6pt 2rb 2trey 2-8fg,0,nor,2,0,2019-04-07,True,21.3,133,129,9.5
67,1,0,5,2,2,1,lal,"Allen, Grayson",5,PG/SG,1,3500,5pt 1rb 1as 2-5fg 1-2ft,0,uta,0,0,2019-04-07,True,15.17,109,113,7.75
68,2,0,5,2,0,0,okc,"Terrell, Jared",4,PG/SG,1,3000,4pt 1rb 2as 1to 2-5fg,0,min,0,1,2019-04-07,False,12.9,126,132,7.75
